Name,User,Location,Total tweets,Retweets,Images,Links,Chats,Text tweets,Impacts,Followers,User value,Tweets value
@State_SCA,State_SCA,,4,0,0,1,0,3,191481,49524,134.96,537.44
@alexqarbuckle,the robert moses of animal crossing,"New York, NY",1,0,0,1,0,0,49504,49504,110.17,121.19
@earthshakerph,EarthShakerPH,,23,0,22,2,0,0,996539,49463,108.8,2664.71
@hollandcourtney,Courtney Holland 🇺🇸,"Las Vegas, NV",1,0,0,0,0,1,49362,49362,108.27,108.27
@drkerrynphelps,Prof Kerryn Phelps AM,Australia,3,0,0,0,0,3,144134,49338,108.44,329.2
@skereunpesado,piña sin pizza,"Sevilla, España",1,0,0,0,0,1,49332,49332,107.78,107.78
@TheRISEofROD,Machiavelli,"Chicago, IL",1,0,1,1,0,0,49274,49274,102.3,135.04
@bunsenbernerbmd,Bunsen,"Red Deer, Alberta",1,0,1,0,0,0,49240,49240,108.91,130.69
@jeferson,jef,Rio,3,0,0,0,0,3,147617,49225,122.57,367.77
@The100Brasil,The 100 Brasil,Sanctum,1,0,1,0,0,0,49146,49146,109.25,131.1
@KimberlyNFoster,Kimberly Nicole Foster,Kimberly@ForHarriet.com,1,0,0,0,0,1,49099,49099,138.54,138.54
@BayerUS,Bayer US,"Whippany, NJ",1,0,0,0,0,1,49043,49043,134.85,134.85
@BenjaminDiskin,Ben Diskin,"Los Angeles, CA",1,0,0,0,0,1,49042,49042,130.08,130.08
@sagradaerva,🍁 Erva Sagrada 💨,Rio de Janeiro ,1,0,0,0,0,1,49032,49032,104,104
@_Jeferson_Luis,Colorado Apaixonado 🅘,,1,0,1,0,0,0,49023,49023,97.41,116.89
@madeleinelacsko,Madeleine Lacsko,"Sao Paulo, Brazil",1,0,0,0,0,1,49017,49017,130.48,130.48
@rebeccanagle,Rebecca Nagle,"Tahlequah, OK",3,0,0,2,0,1,145985,49015,110.07,349.88
@mattenme,govir-19,,2,0,0,0,0,2,96597,49000,113.35,223.96
@MarkLandler,Mark Landler,London,1,0,0,1,0,0,48990,48990,141.93,156.12
@SoudeNiteroi1,Eu sou de Niterói,Meu país Niterói,3,0,3,1,0,0,146052,48976,108.05,399.86
@jujubangzz,juju,,2,0,0,0,0,2,97922,48961,99.77,199.54
@marynmck,Maryn McKenna,"ATL, BGR, CDG",1,0,0,1,0,0,48949,48949,156.48,172.13
@real_defender,RD,United States,3,0,0,0,0,3,145434,48945,112.3,333.87
@laderechadiario,La Derecha Diario,Argentina,1,0,1,0,0,0,48932,48932,107.86,129.43
@HawaiiDelilah,HawaiiDelilah™,High likelihood of a beach,1,0,0,1,0,0,48919,48919,110.4,121.44
@mikedebonis,Mike DeBonis,"Washington, D.C., USA",1,0,0,1,0,0,48903,48903,149.58,164.54
@diasasaigonados,Daniel Bernabé,,4,0,0,2,0,2,192733,48902,109.18,460.86
@aparanjape,Amit Paranjape,"Pune, India",1,0,0,1,0,0,48886,48886,137.84,151.62
@AaronChewning,Aaron Chewning,"Atlanta, GA",1,0,1,0,0,0,48877,48877,130.37,156.44
@SteveGuest,Steve Guest,"Washington, DC",17,0,11,5,9,0,784392,48862,131.95,1468.21
@badainx,anxiety. ➐,Republic of the Philippines,1,0,0,0,0,1,48809,48809,102.4,102.4
@giancangiano,giann🎩,"Lomas de Zamora, Argentina",1,0,0,0,0,1,48771,48771,106.61,106.61
@gchampeau,Guillaume Champeau,France (Nantes / Paris),1,0,0,0,0,1,48744,48744,146.01,146.01
@CardiBTeam,Cardi B Fan Team,Global,1,0,1,0,0,0,48731,48731,106.97,128.36
@jasonhickel,Jason Hickel,London / Eswatini,1,0,0,1,0,0,48716,48716,137.14,150.85
@gov_pogi,Jonvic Remulla,"Cavite, Philippines",1,0,0,0,0,1,48711,48711,106.52,106.52
@chaseicon,Chase,"Los Angeles, CA",1,0,1,0,0,0,48703,48703,106.65,127.98
@ECDC_EU,ECDC,"Stockholm, Sweden",2,0,2,2,0,0,97396,48698,143.57,379.02
@sharmasupriya,Supriya Sharma,India,1,0,0,0,0,1,48695,48695,131.37,131.37
@BAG_OFSP_UFSP,BAG – OFSP – UFSP,Bern,2,0,2,0,0,0,97290,48645,130.66,313.58
@cindyseestruth,cindyseestruth,Smartsville,2,0,0,2,0,0,97278,48639,98.38,216.44
@brooklynmarie,Brooke Binkowski,,1,0,0,1,0,0,48631,48631,131.63,144.79
@MercedesGlobal,Mercedes Stephenson,"Ottawa, ON",1,0,0,0,0,1,48614,48614,135.87,135.87
@carrenopol,Mi canción favorita es Me Rehúso,"Guadalajara, Jalisco",1,0,0,0,0,1,48613,48613,107.45,107.45
@Rhodes411,David Rhodes,theRhodes411@gmail.com,1,0,1,0,0,0,48608,48608,108.77,130.52
@JOOXTH,JOOX Thailand,Thailand,1,0,1,1,0,0,48607,48607,127.83,168.74
@BouloGiletJaune,François Boulo,"Rouen, France",2,0,0,0,0,2,97158,48579,107.73,215.46
@TRDiplomacy,TR Diplomacy,"İstanbul, Türkiye",1,0,1,0,0,0,48579,48579,109.14,130.97
@AntonioRNaranjo,Antonio Naranjo,"En el centro, de España",4,0,0,2,0,2,189330,48558,113.13,465.17
@EladRatson,Elad Ratson,"London, England",1,0,0,1,0,0,48544,48544,137.02,150.72
@JesseLehrich,Jesse Lehrich,"Chicago, by way of Boston",9,0,0,7,0,3,425239,48540,136.71,1282.96
@MichealMartinTD,Micheál Martin,"Cork, Ireland",1,0,0,0,0,1,48477,48477,130.91,130.91
@melissagira,Melissa Gira Grant,"New York, NY",1,0,0,1,0,0,48469,48469,140.74,154.81
@CorbynistaTeen,Hasan Patel 🌹,,1,0,0,0,0,1,48443,48443,107.47,107.47
@valealazraki,Valentina Alazraki,"Roma, Lazio",1,0,1,0,0,0,48439,48439,130.59,156.71
@greenhousenyt,Steven Greenhouse,New York,2,0,1,2,0,0,96440,48431,123.42,297.75
@jmkarg,Juan Manuel Karg,jmkarg@gmail.com,4,0,2,1,0,1,193124,48415,108.5,489.55
@charlesornstein,Charles Ornstein,"New York, NY",2,0,0,2,0,0,95620,48378,146.59,325.81
@Poulin2012,Alexis Poulin,"Paris, France",11,0,5,3,0,3,514657,48366,126.37,1576.72
@jennfranconews,Jennifer Franco,San Diego,2,0,0,0,0,2,96708,48354,129.15,258.3
@glcarlstrom,Gregg Carlstrom,"Beirut, Lebanon",1,0,0,1,0,0,48330,48330,151.64,166.8
@ismailfahmi,Ismail Fahmi,"Jakarta Selatan, DKI Jakarta",3,0,3,1,0,0,141660,48320,103.75,386.64
@anarcobs,Roberta,🔴⚫️,1,0,0,0,0,1,48285,48285,112.25,112.25
@trbrtc,Christiaan Triebert,"Brooklyn, NY",1,0,1,0,0,0,48282,48282,138.41,166.09
@swilkinsonbc,Sarah Wilkinson,Feet: UK … Heart: Palestine,5,0,0,5,0,0,238740,48204,108.61,592.44
@michaelcrowley,Michael Crowley,Washington,1,0,0,1,0,0,48180,48180,143.91,158.3
@W_Alhusseini,Waleed Al-husseini,paris- France ,2,0,2,0,0,0,96071,48173,128.8,309.9
@RibbonChieko,Chieko Nagayama,日本 東京,1,0,0,1,0,0,48119,48119,109.29,120.22
@IanSchnaida,Ían Schnaida,Colombia,1,0,0,0,0,1,48117,48117,107.54,107.54
@sumishanaidu,Sumisha Naidu,Oxford / Kuala Lumpur,2,0,1,1,0,0,96160,48080,132.02,303.64
@kike_mateu,Kike Mateu🇪🇸📻📺⚽️🦇💯🏆🏌️‍♂️,Valencia,5,0,0,0,0,5,225869,48067,108.22,512.27
@Mfutebolisticos,insta: mfutebolisticos,,2,0,2,0,0,0,96132,48066,107.47,257.92
@love4thegameAK,Steven Lundgren,#BeThePlan #StopTrafficking,1,0,1,0,0,0,48006,48006,93.63,112.36
@prioritiesUSA,Priorities USA,"Washington, DC",1,0,1,0,0,0,47997,47997,132.75,159.3
@T_Bouhafs,Taha Bouhafs,"Paris, France",1,0,0,0,0,1,47994,47994,106.49,106.49
@AirlinesDotOrg,Airlines for America,"Washington, DC",1,0,0,1,0,0,47956,47956,134.43,147.87
@AlvaroDelgadoUy,Alvaro Delgado,Uruguay,2,0,0,0,0,2,83500,47954,97.06,224.23
@Virgili7,JM Virgili i Ortiga,Riudoms,1,0,0,0,0,1,47944,47944,93.75,93.75
@FundamentalGems,Fundamental Blasters,,1,0,1,0,0,0,47939,47939,108.25,129.9
@newtv_18,NEW18,Thailand,1,0,0,1,0,0,47923,47923,105.96,116.56
@ResisterSis20,Southern Sister Resister,Somewhere Some place,2,0,0,2,0,0,95822,47911,94.26,207.38
@ricarospina,Ricardo Ospina,,1,0,1,0,0,0,47903,47903,126.96,152.35
@ddayen,David Dayen,"Los Angeles, CA",1,0,0,1,0,0,47885,47885,120.25,132.28
@marifthahim,Major Muhammad Arif TI(M) (R),Karachi,1,0,0,0,0,1,47862,47862,104.79,104.79
@sorkorlao,ซ้อขอเล่า ~ เมาท์เท่าที่รู้,,4,0,4,0,0,0,177911,47834,104.74,470.57
@anyaparampil,Anya Parampil,"Washington, D.C.",1,0,1,0,0,0,47809,47809,131.76,158.11
@JProskowGlobal,Jackson Proskow,"Washington, DC",1,0,0,0,0,1,47797,47797,134.45,134.45
@katrina_wiser,Katrina ⭐️⭐️⭐️,"Florida, USA",1,0,0,1,0,0,47793,47793,93.18,102.5
@Mogaza,Mo Almoghayer | د. محمد المغير,"Boston, Amman, Amsterdam",1,0,1,0,0,0,47777,47777,138.34,166.01
@shonfaye,shon faye.,,1,0,1,0,0,0,47774,47774,128.91,154.69
@dwallacewells,David Wallace-Wells,,1,0,0,1,0,0,47759,47759,112.73,124
@USMCSDI,🇺🇸🇺🇸🇺🇸 Sean White USMCSDI 🇺🇸🇺🇸🇺🇸,,2,0,0,0,0,2,95504,47752,92.87,185.74
@MariettoPonce,Marietto,Houston/CDMX ,2,0,0,0,0,2,94909,47728,104.54,207.98
@sarahmcgphoto,Sarah McGonagall,"New York, NY",1,0,0,0,0,1,47728,47728,108.71,108.71
@kazue_fgeewara,藤原かずえ,,3,0,0,3,0,0,140705,47697,109.56,356.24
@hodakatebi,Hoda Katebi هدی کاتبی,"Chicago, IL",2,0,1,0,0,1,94603,47661,127.44,282.53
@TS_Observer,تركي البقعاوي #كلنا_مسؤول,Dammam,2,0,1,1,0,0,95318,47659,105.37,242.35
@101ULTRAS,101% ULTRAS,,1,0,1,0,0,0,47649,47649,105.87,127.04
@actormanojjoshi,Manoj Joshi,Mumbai,1,0,0,1,0,0,47646,47646,125.33,137.86
@acnewsitics,Alex Cole,"New York, NY",1,0,0,0,0,1,47637,47637,100.46,100.46
@jonlis1,Jonathan Lis,London,1,0,0,1,0,0,47618,47618,109.04,119.94
@evolvepolitics,Evolve Politics,"London, England",1,0,0,1,0,0,47598,47598,107.45,118.2
@AndrewDesiderio,Andrew Desiderio,"Washington, D.C.",1,0,0,1,0,0,47586,47586,136.39,150.03
@SphereAnimale,Sphère Animale,,1,0,1,0,0,0,47579,47579,109.85,131.82
@GustosDePobres,Cosas de Pobres,Colonia Ramos Millán,1,0,0,0,0,1,47547,47547,105.12,105.12
@Green_Footballs,Charles Johnson,Anonymous Function Junction,1,0,0,0,0,1,47521,47521,137.04,137.04
@sanchezdelreal,VíctorSánchezdelReal,España,1,0,0,0,0,1,47512,47512,128.25,128.25
@elchascas,Chascas Valenzuela,,2,0,0,0,0,2,95000,47500,105.65,211.3
@VMOSN,Vanessa ❤️,,1,0,0,0,0,1,47470,47470,103.97,103.97
@rikomrnk,村中璃子  RIKO MURANAKA,,1,0,0,1,0,0,47443,47443,112.46,123.71
@DNCWarRoom,DNC War Room,"Washington, DC",2,0,2,0,0,0,94866,47433,131.25,315
@arunbothra,Arun Bothra,"Bhubaneswar, Odisha ",1,0,0,0,0,1,47432,47432,125.15,125.15
@J_Zaragoza_,José Zaragoza,"Molins de Rei, España",4,0,2,0,0,2,186493,47411,117.6,509.21
@Farmaenfurecida,Farmacia Enfurecida,,2,0,0,0,0,2,93468,47402,103.19,209.09
@Otto_English,Otto English,London,3,0,0,0,0,3,142200,47400,107.85,323.55
@GuajeSalvaje,Guaje Salvaje,Tabarnia,25,0,21,3,0,1,1132748,47362,104.08,2948.53
@claalbuquerque,Clara Albuquerque,"Turim, Piemonte",1,0,1,0,0,0,47334,47334,126.87,152.24
@Twitosphere7,🅰ntoine,Antoinearh 📸,1,0,0,0,0,1,47279,47279,101.97,101.97
@AMENARTPOP,Lady Gaga Lately ♈,Gaga noticed 18x,2,0,2,0,0,0,94464,47232,105.56,253.34
@Shem_Infinite,Shem Horne,These United States of America,1,0,1,0,0,0,47199,47199,105.82,126.98
@BillCassidy,"Bill Cassidy, M.D.","Baton Rouge, LA",2,0,1,0,0,1,94191,47190,143.29,315.78
@josiahstv,josiahs,são paulo,1,0,1,0,0,0,47188,47188,95.48,114.58
@marcuschown,Marcus Chown,London,1,0,0,0,0,1,47169,47169,113.49,113.49
@PacojoSER,Pacojo,"Madrid, Comunidad de Madrid",1,0,1,0,0,0,47147,47147,136.25,163.5
@JerryDunleavy,JERRY DUNLEAVY,"Washington, DC",1,0,0,0,0,1,47114,47114,107.59,107.59
@marcelopuella,Marcelo Puella,"Buenos Aires, Argentina",1,0,0,0,0,1,47112,47112,104.3,104.3
@Actu17,Actu17,"Paris, France.",1,0,0,1,0,0,47099,47099,107.33,118.06
@Julietknows1,Juliet.💕,"Chicago, IL",2,0,1,1,0,0,94044,47022,91.66,210.82
@jorgeofco,Jorge de Oliveira Francisco,,1,0,0,0,0,1,47007,47007,124.99,124.99
@samirsaran,Samir Saran,New Delhi,3,0,0,3,0,0,133508,47004,118.69,404.7
@esquizochanel,vini,,2,0,2,0,0,0,93916,47004,96.13,230.97
@thassius,Thássius Veloso 🏠,"Rio de Janeiro, Brasil",1,0,0,1,0,0,46999,46999,126.92,139.61
@SocCivilMx,🆘Sociedad Civil México 🇲🇽 Mexican Civil Society,#Mexico y el resto de #Mundo,1,0,1,0,0,0,46979,46979,96.93,116.32
@julie_kelly2,Julie Kelly,Orland Park IL,1,0,0,1,0,0,46946,46946,107.77,118.55
@TracyBrabin,Tracy Brabin MP 🌹,"Batley, West Yorkshire",1,0,0,0,0,1,46907,46907,126.66,126.66
@LaPeperecha,Soy tu Sicaria,El Salvador,1,0,1,0,0,0,46885,46885,103.8,124.56
@EnzoCamping,enzo✨,Lille/Paris,2,0,1,0,0,1,93754,46877,108.38,238.44
@elgatopolitico_,El gato político,,3,0,0,3,0,0,136664,46853,102.86,330.87
@BamaJeans24,bamajeans⭐⭐⭐,around and about,2,0,0,2,0,0,93668,46834,90.97,200.14
@PortuariosBCN,Portuaris,,1,0,0,0,0,1,46825,46825,104.25,104.25
@asthmauk,Asthma UK,UK,1,0,1,1,0,0,46786,46786,129.22,170.57
@boticariagarcia,Marián García,Madrid,1,0,1,0,0,0,46764,46764,108.53,130.24
@THeinrich22,Todd With Trump,"Kentucky, USA",1,0,1,0,0,0,46731,46731,92.7,111.24
@GoAwayWithJae,Jae-Ha Kim 김재하,"Berlin, Germany",3,0,1,2,0,0,140004,46668,125.98,428.34
@rose_k01,Rosy,,2,0,2,0,0,0,92055,46659,103.97,246.48
@AdamBienkov,Adam Bienkov,House of Commons press gallery,1,0,1,1,0,0,46632,46632,135.84,179.31
@rolandoteleSUR,Rolando Segura,Cuba,2,0,2,1,0,0,92728,46611,128.06,321.18
@Birdyword,Mike Bird,Hong Kong,2,0,0,2,0,0,93131,46599,136.67,300.84
@sboshmafu,Sibongile Mafu,"Cape Town, South Africa",1,0,0,0,0,1,46597,46597,104.85,104.85
@juanbaaq,Juan Becerra Acosta,México,1,0,1,0,0,0,46588,46588,130.49,156.59
@Carlos__Mayoral,Carlos Mayoral,"Villaviciosa de Odón, España",1,0,0,0,0,1,46585,46585,108.24,108.24
@marklowen,Mark Lowen,Italia and beyond,2,0,0,0,0,2,92036,46581,137.46,272.1
@e_alexjung,E. Alex Jung,Brooklyn,1,0,1,0,0,0,46578,46578,127.01,152.41
@BusinessDayNg,BusinessDay,"Lagos - Abuja, Nigeria",1,0,1,1,0,0,46552,46552,128.83,170.06
@vijai63,Dr Vijay Chauthaiwale,India,1,0,0,0,0,1,46534,46534,123.8,123.8
@elsemblante,Celso Tete Crespo,"Bogotá, D.C., Colombia",6,0,0,0,0,6,265543,46532,100.59,576.24
@FedericoBlackB,Federico Black B.,"Caracas, Venezuela",1,0,0,1,0,0,46521,46521,104.48,114.93
@PippaCrerar,Pippa Crerar,,2,0,0,1,0,1,92210,46509,131.46,278.32
@ConflictsW,CNW,,1,0,1,0,0,0,46498,46498,109.21,131.05
@FreddieBailey96,Freddie,"Preston, England",1,0,0,0,0,1,46496,46496,93.29,93.29
@stopitg,g,,2,0,0,0,0,2,92948,46474,111.56,223.13
@faureolivier,Olivier Faure,France,1,0,0,1,0,0,46473,46473,129.17,142.09
@wearebrighton,We Are Brighton,"Brighton, Sussex, England",1,0,0,0,0,1,46469,46469,102.86,102.86
@anthoknees,#COLA4ALL | y’all don’t read 🥴,Unceded Ohlone Land,1,0,1,0,0,0,46461,46461,130.17,156.2
@alexmjordan,𝕁𝕠𝕣𝕕𝕒𝕟'𝕤 𝕍𝕚𝕖𝕨,USA,1,0,0,0,0,1,46430,46430,91.57,91.57
@shawnicepedro,erick,venezuela,1,0,1,0,0,0,46411,46411,98.36,118.03
@ismaelquesada,Ismael López Martín 🇪🇸,"Madrid, Comunidad de Madrid",6,0,4,1,0,1,276693,46383,116.33,809.7
@Arouet_V,Marco Levario Turcott,"Ciudad de México, México",2,0,1,0,0,1,91024,46360,103.49,223.55
@sangerkatz,Margot Sanger-Katz,,1,0,0,1,0,0,46353,46353,139.88,153.87
@TRUCKINGdotORG,American Trucking,"Arlington, Va.",2,0,0,1,0,1,92706,46353,129.02,270.94
@AlfredoLecona,Alfredo Lecona,"Distrito Federal, México",2,0,2,1,0,0,92475,46339,125.73,317.42
@neilmarkhuan,𝙣𝙚𝙞𝙡 ✧*:･ﾟ,,1,0,0,0,0,1,46330,46330,99.7,99.7
@HaramainInfo,𝗛𝗮𝗿𝗮𝗺𝗮𝗶𝗻,,1,0,0,0,0,1,46289,46289,102.32,102.32
@TheMendozaWoman,Kerry-Anne Mendoza,"England, UK",3,0,0,1,0,2,137105,46284,107.17,328.69
@cardenasjorgee,JorgeCardenas,COLOMBIA PAPÁ!!!,2,0,2,0,0,0,91520,46271,102.2,242.82
@lukedepulford,Luke de Pulford #StayHomeSaveLives,"London, mostly",1,0,0,1,0,0,46245,46245,101.99,112.19
@HugoVigray,Hugo Vigray #27025,"Asunción, Paraguay",1,0,0,0,0,1,46234,46234,92.88,92.88
@trumptrain1111,Brian W.,"Omaha, NE",2,0,0,2,0,0,92408,46219,89.98,197.99
@LiveWellMOH,عش بصحة,,1,0,1,0,0,0,46142,46142,122.52,147.02
@TheTNHoller,The Tennessee Holler,Tennessee,2,0,1,1,0,0,89716,46109,89.9,201.95
@H_MitchellPhoto,Hamish Mitchell Photography,South Africa,1,0,0,0,0,1,46102,46102,91.87,91.87
@BillNeelyNBC,Bill Neely,London,3,0,0,1,0,2,136727,46099,133.02,414.3
@alvinfoo,Alvin Foo,china,1,0,1,0,0,0,46071,46071,111.25,133.5
@AmyKremer,Amy Kremer,"Roswell, GA",1,0,0,0,0,1,46039,46039,122.92,122.92
@stavridisj,stavridisj,"Washington DC and Ponte Vedra Beach, FL",1,0,0,0,0,1,46022,46022,134.92,134.92
@SECNAV,Acting Secretary of the Navy Thomas B. Modly,"Pentagon, Washington, DC",1,0,1,0,0,0,46020,46020,133.09,159.71
@KTAR923,KTAR News 92.3,"Phoenix, AZ",1,0,0,1,0,0,46012,46012,134.31,147.74
@RatanSharda55,Ratan Sharda 🇮🇳,Mumbai India,1,0,1,0,0,0,45991,45991,103.59,124.31
@JorgeGalindo,Jorge Galindo,Bogotá | Madrid | El Cabanyal,1,0,0,1,0,0,45990,45990,134.54,147.99
@SosSemana,Semana Sostenible,Colombia,1,0,0,1,0,0,45938,45938,125.37,137.91
@agustinofcial,Agustin,,1,0,0,0,0,1,45891,45891,100.83,100.83
@SamWangPhD,Sam Wang,"Princeton, New Jersey, USA",1,0,0,2,0,0,45882,45882,135.58,149.14
@IanSams,Ian Sams,"Washington, DC",4,0,1,2,0,1,180082,45864,129.45,561.48
@EPinternacional,EP Internacional,,1,0,0,1,0,0,45837,45837,132.19,145.41
@Shyatin_Asia,Abdulaziz 🎬,Riyadh,1,0,1,0,0,0,45832,45832,102.64,123.17
@ShaunBaileyUK,Shaun Bailey,"London, UK",1,0,0,1,0,0,45805,45805,123.41,135.75
@disclosetv,Disclose.tv 🚨,Outer Space,1,0,0,1,0,0,45795,45795,107.61,118.37
@suzuki_barbosa,Blessed 🦋,,1,0,0,0,0,1,45780,45780,100.8,100.8
@C4Ciaran,Ciaran Jenkins,Earth,1,0,1,0,0,0,45772,45772,126.24,151.49
@shujaxhaider,Shuja Haider,"Brooklyn, NY",1,0,0,0,0,1,45766,45766,124.45,124.45
@thesundaysport,Sunday Sport,UK,1,0,1,0,0,0,45763,45763,101.34,121.61
@libcomorg,libcom.org,Petrograd,1,0,0,1,0,0,45747,45747,108.11,118.92
@oswaldojor,Oswaldo Eustáquio,Pedro Juan Caballero,4,0,0,3,0,1,182470,45742,101.41,435
@SteeIersEmpire,Steelers Empire,"California, USA",1,0,1,0,0,0,45723,45723,102.11,122.53
@joeheenan,joe heenan,,1,0,0,0,0,1,45713,45713,103.61,103.61
@JuanFaerman,Juan Faerman 💚,Argentina,1,0,1,0,0,0,45663,45663,129.02,154.82
@zarahsultana,Zarah Sultana MP,"West Midlands, England",3,0,0,2,0,1,133014,45657,123.12,383.67
@RyuichiYoneyama,米山　隆一,新潟県魚沼市,2,0,0,2,0,0,89096,45576,131.16,283.16
@alejandramatus,alejandra matus,"Santiago, Chile",6,0,1,2,0,3,260108,45562,101.89,622.82
@alonso_dm,Alonso 🇪🇸,"Madrid, Spain",1,0,0,1,0,0,45530,45530,104.04,114.44
@ShunJou,ชุนโจ,Bangkok,1,0,0,0,0,1,45506,45506,100.69,100.69
@Leonardo_Grosso,Leonardo Grosso,"San Martín, Argentina",1,0,0,0,0,1,45505,45505,122.15,122.15
@Imani_Barbarin,Crutches&Spice ♿️ : Rude For A Disabled Person,"Pennsylvania, USA",4,0,0,0,0,4,181286,45493,102.71,411.29
@wkchoi,Wan Ki Choi,,1,0,1,1,0,0,45440,45440,102.77,135.66
@Iowlifee,jorge ivan 777,WA,3,0,1,0,0,2,135596,45422,97.67,311.39
@peytnhaag,peytøn,insta - peytnhaag,3,0,1,0,1,1,136118,45373,100.05,240.12
@BridgetKF30,Bridget’s Storm 💨🌪🌬💨❌❌,NJ ,1,0,0,0,0,1,45359,45359,89.33,89.33
@BBCLBicker,Laura Bicker,"Seoul, Republic of Korea",2,0,0,1,0,1,89277,45351,125.7,268.07
@MSPUruguay,MSP - Uruguay,"Montevideo, Uruguay",3,0,2,0,0,1,135972,45330,120.71,410.37
@SaraSalamo,Sara Sálamo,Madrid - Canarias,1,0,0,1,0,0,45319,45319,120.78,132.86
@GovernorKayIvey,Governor Kay Ivey,"Montgomery, AL",1,0,0,1,0,0,45310,45310,127.08,139.79
@Anjalaaay,Anjali.,🇿🇦,1,0,0,0,0,1,45287,45287,96.44,96.44
@jm_clavero,Chema Clavero,,2,0,0,0,0,2,90472,45286,100.86,201.9
@emilyrauhala,Emily Rauhala,"Washington, DC",1,0,0,1,0,0,45285,45285,131.25,144.38
@BethLynch2020,No Jim Crow Joe,,1,0,0,1,0,0,45247,45247,102.43,112.67
@KelemenCari,Cari Kelemen,Texas,1,0,0,0,0,1,45226,45226,97.52,97.52
@Dangchick1,Debbie,"Atlanta, Ga",1,0,1,0,0,0,45161,45161,92.87,111.44
@sbaroncohen,Simon Baron-Cohen,Cambridge,1,0,0,1,0,0,45151,45151,108.83,119.71
@SadieTNResist,🌟💫✨𝙎𝙖𝙙𝙞𝙚 𝙈𝙖𝙚 𝙍𝙚𝙨𝙞𝙨𝙩𝙨 ✨💫🌟,"Tennessee, USA",1,0,0,1,0,0,45108,45108,91.05,100.16
@plesbol_,Plesbolski,,1,0,1,0,0,0,45096,45096,99.47,119.36
@revuesdumonde,Charlie Danger,lesrevuesdumonde@gmail.com,1,0,0,1,0,0,45094,45094,120.24,132.26
@francoisedegois,francoise degois,"Paris, France",11,0,2,2,0,7,485100,45081,98.11,1115
@CapitanAdobo,CAPITÁN ADOBO,SEVILLA,2,0,0,0,0,2,90156,45078,100.28,200.56
@pdmcleod,Paul McLeod,,1,0,1,1,0,0,45063,45063,134.3,177.28
@TeresaSanz9,teresa 🌻 (en casa 🏡),"Saragosse, Espagne",1,0,0,0,0,1,45033,45033,99.7,99.7
@JCTheResistance,Jamie Carter ❄ #DemCast,"Salt Lake City, UT",1,0,0,1,0,0,45032,45032,99.99,109.99
@yaneerbaryam,Yaneer Bar-Yam,,1,0,1,0,0,0,45032,45032,110.38,132.46
@robertodeniz,Roberto Deniz,,1,0,0,0,0,1,44999,44999,102.04,102.04
@Jorgebuxade,Jorge Buxadé,"Barcelona, España",2,0,0,0,0,2,85071,44981,121.02,230.21
@DrCOmole,Dr Charles Omole,Lagos/London,1,0,1,0,0,0,44968,44968,99.64,119.57
@MnshaP,Manisha Pande,New Delhi,1,0,1,0,0,0,44909,44909,119.98,143.98
@bautizita,el cocas en cuarentena,la plata,1,0,1,0,0,0,44877,44877,99.74,119.69
@wieselT,Thomas Wiesel,"Lausanne, Switzerland",1,0,1,0,0,0,44876,44876,120.49,144.59
@SirajAHashmi,Siraj Hashmi,DC,1,0,0,1,0,0,44875,44875,122.96,135.26
@usach,U.de Santiago,"Estación Central, Santiago.",2,0,2,2,0,0,89014,44870,121.42,318.23
@sampinsss,Samuel Rodriguez🦠,Caracas,1,0,0,0,0,1,44869,44869,99.89,99.89
@La_Pollice,Robert ⚠️🦠 #RestezChezVous,Bergues ,1,0,1,0,0,0,44869,44869,102.78,123.34
@MasidiM,Masidi Manjun,"Kota Kinabalu,Sabah (Malaysia)",1,0,1,0,0,0,44852,44852,99.68,119.62
@bauTEA1,bau,Cañuelas,1,0,0,0,0,1,44840,44840,98.92,98.92
@ElijahSchaffer,ELIJAH,"Los Angeles, CA",1,0,0,0,0,1,44835,44835,121.28,121.28
@oaquinTeixeira,Joaquin Show,www.joaquinteixeira.com.br,1,0,0,1,0,0,44826,44826,99.03,108.93
@DigitalSevilla,Digital Sevilla,"Sevilla, España",2,0,0,2,0,0,89512,44769,99.72,219.43
@chimisape,chimi,ADVERTENCIA CHIMI NO DA RISA,1,0,1,0,0,0,44768,44768,98.74,118.49
@Emrah_Altindis,Emrah Altindis,altindislab.com,2,0,0,2,0,0,89442,44721,99.16,218.16
@microBIOblog,microBIO,España,1,0,0,1,0,0,44720,44720,105.85,116.44
@roinnslainte,Department of Health,Ireland,2,0,2,0,0,0,89405,44704,120.93,290.22
@NoisyInfamous,C.O.D.🌟🌟🌟 🇺🇸 🇮🇱 (Text TRUMP to 88022),Last Call For Change➡Trump2020,1,0,0,0,0,1,44702,44702,88.65,88.65
@HistoriaPedro,Pedro Salmerón Sanginés,México.,1,0,0,0,0,1,44685,44685,99.7,99.7
@AyoBankole,Ayò Bánkólé,African Man | Global Thoughts,1,0,0,0,0,1,44681,44681,97.94,97.94
@97Vercetti,Luis Vercetti ‘97,"Lubbock, TX",1,0,0,0,0,1,44674,44674,92.08,92.08
@_venusandmars,Aye,"Buenos Aires, Argentina",1,0,0,0,0,1,44560,44560,98.49,98.49
@Caiodin1z,dinizin,Rj famoso carioca,1,0,0,0,0,1,44542,44542,98.1,98.1
@CT_Bergstrom,Carl T. Bergstrom,Duwamish Lands (Seattle),2,0,1,1,0,0,72899,44531,90.26,259.29
